"qq","troopid"
"1919055776","244302074"
"1974168925","244361124"
"","244361124"
"1006399131","244471999"
"244621639","244530464"
"181288291","244535556"
"3074413421","244535556"
"1957033408","244535556"
"250670537","244535556"
"465479436","244535556"
"466338382","244535556"
"241166456","244535556"
"409426146","244535556"
"","244535556"
"1550015876","244535556"
"101265586","244535556"
"120846674","244535556"
"455827332","244535556"
"1254968878","244535556"
"530650746","244535556"
"1443936661","244535556"
"236010426","244535556"
"723810337","244535556"
"136986924","244535556"
"2669034043","244535556"
"1411524212","244535556"
"653200920","244535556"
"2243441763","244535556"
"710161247","244535556"
"112517166","244535556"
"418387622","244535556"
"3191390197","244535556"
"303935377","244535556"
"1192145184","244535556"
"104794153","244535556"
"125939697","244535556"
"273932190","244535556"
"528042936","244535556"
"1138893535","244535556"
"1944495267","244535556"
"2059416288","244535556"
"2978288306","244535556"
"418491329","244535556"
"616558704","244535556"
"1930318503","244535556"
"298002212","244535556"
"2919721933","244535556"
"583804464","244535556"
"124229418","244535556"
"2412431334","244535556"
"2982782189","244535556"
"1025461127","244535556"
"278804926","244535556"
"1521979870","244535556"
"2584416357","244535556"
"2035247169","244535556"
"696577","244535556"
"601185921","244535556"
"345722845","244535556"
"493071519","244535556"
"670653122","244535556"
"1240974724","244535556"
"853839178","244535556"
"148270559","244535556"
"2791650308","244535556"
"1206696230","244535556"
"835547524","244535556"
"597463442","244535556"
"395658441","244535556"
"545724538","244535556"
"1240783020","244535556"
"1820253271","244535556"
"827302928","244535556"
"563148939","244535556"
"356239380","244535556"
"448770934","244535556"
"37210241","244535556"
"1656583986","244535556"
"290209854","244535556"
"523839348","244535556"
"1399868583","244535556"
"172717469","244535556"
"275572576","244535556"
"250781558","244535556"
"905748172","244535556"
"1719105946","244535556"
"1425257273","244634445"
"1903148857","244634445"
"43558660","244784841"
"1171723136","244824003"
"1113267936","24483005"
"13728193299","244922826"
"2207230340","244922826"
"32016752","244922826"
"343116351","245016234"
"","245039603"
"123932550","245096463"
"710161247","245096463"
"1187667361","245151362"
"455827332","245173596"
"005412","245185908"
"0054485","245185908"
"006135","245185908"
"1015326636","245185908"
"1121867546","245185908"
"1136371457","245185908"
"123314358","245185908"
"1260435327","245185908"
"1279677620","245185908"
"13185472","245185908"
"1362862607","245185908"
"146623820","245185908"
"1474176181","245185908"
"1497617936","245185908"
"18100000000","245185908"
"1969669416","245185908"
"1989489169","245185908"
"1994643979","245185908"
"1nul","245185908"
"2030140549","245185908"
"2141657137","245185908"
"2217994437","245185908"
"232889966","245185908"
"2372004687","245185908"
"2380732844","245185908"
"2777157369","245185908"
"315960706","245185908"
"3159607065","245185908"
"3248058617","245185908"
"3259628059","245185908"
"3265673800","245185908"
"329604761","245185908"
"329604761","245185908"
"3332820779","245185908"
"350024762","245185908"
"360247284","245185908"
"361905092","245185908"
"3919618","245185908"
"397802908","245185908"
"417027921","245185908"
"441806327","245185908"
"4708774","245185908"
"5005693","245185908"
"654944545","245185908"
"75290113","245185908"
"871391426","245185908"
"569416386","245185908"
"624940393","245185908"
"765977100","245185908"
"11099983","245185908"
"2569735981","245185908"
"155355926","245185908"
"79777514","245185908"
"475666574","245185908"
"327514247","245185908"
"610923251","245185908"
"1248120062","245185908"
"2942731566","245185908"
"429206869","245185908"
"842087215","245185908"
"280851830","245185908"
"363513745","245185908"
"416406963","245185908"
"17666266","245185908"
"951478908","245185908"
"377315615","245185908"
"997662048","245185908"
"270292089","245185908"
"462591840","245185908"
"2729180186","245185908"
"965878701","245190993"
"429431262","245190993"
"244101548","245190993"
"2632821892","245190993"
"1176313827","245190993"
"54705710","245190993"
"1607300211","245190993"
"30179503","245190993"
"234613803","245190993"
"316741743","245190993"
"13235811","245190993"
"506376405","245190993"
"768667902","245190993"
"2584416357","245190993"
"1634881486","245190993"
"85569214","245190993"
"148270559","245190993"
"2975552084","245190993"
"294106251","245190993"
"123018235","245190993"
"296128760","245190993"
"187039691","245190993"
"907430980","245190993"
"0000000013052525","245207"
"1790092568","24521757"
"1517682551","245304155"
"1790092568","245329344"
"455827332","245351841"
"395160369","245386076"
"1173290764","245467451"
"277760664","2455036"
"455827332","245505155"
"394434882","245585908"
"6369313","245589767"
"1312347281","245705902"
"82893457","245705902"
"104367212","245718988"
"","245855065"
"1330450077","245890854"
"2459411771","2459411771"
"1362276852","2459411771"
"3168794558","2459411771"
"529247486","2461159102"
"2461159102","2461159102"
"79208087","246140858"
"405734236","246202123"
"244621639","246202123"
"714547514","246242394"
"455827332","246321288"
"379586337","246333153"
"372862404","246359487"
"1062967","246439843"
"670653122","246583232"
"376952547","246647205"
"951478908","24667867"
"1580478403","246695289"
"963190109","246695289"
"799640840","246695289"
"767945355","246695289"
"574915775","246695289"
"764370946","246695289"
"3196669202","246695289"
"123932550","246695289"
"275143831","246695289"
"","246695289"
"284447230","246695289"
"316741743","246695289"
"3300692295","246695289"
"439254966","246695289"
"574164246","246745938"
"124740167","246745938"
"1005189906","246745938"
"554468816","246745938"
"2281984405","246745938"
"406521573","246745938"
"1343903324","246747846"
"1003967563","246787521"
"2544912123","246820299"
"2111057647","246820299"
"450994708","246820299"
"3317518295","246820299"
"2230049156","246820299"
"835204829","246820299"
"2664373023","246820299"
"1467278912","246820299"
"87759686","246820299"
"46401845","246820299"
"919086331","246820299"
"1173290764","246820299"
"2287699619","246820299"
"574880094","246820299"
"50370947","246820299"
"446842215","246820299"
"122354883","246820299"
"11099983","246820299"
"3160004034","246820299"
"3284487658","246820299"
"574915775","246820299"
"1141050022","246820299"
"29377174","246820299"
"455827332","246820299"
"2891304329","246820299"
"346246587","246820299"
"2593067989","246820299"
"475666574","246820299"
"309145134","246820299"
"3166168105","246820299"
"592392289","246820299"
"1248120062","246820299"
"294759431","246820299"
"12398551","246820299"
"1647908901","246820299"
"2907008812","246820299"
"2097639513","246820299"
"2987829424","246820299"
"56389921","246820299"
"592480195","246820299"
"312082020","246820299"
"714547514","246820299"
"405734236","246820299"
"1433028145","246820299"
"1926895446","246820299"
"380309154","246820299"
"2906862033","246820299"
"3118076951","246820299"
"1171723136","246820299"
"2862185402","246820299"
"847084734","246820299"
"1776787526","246820299"
"522952132","246820299"
"2816787725","246820299"
"79449824","246820299"
"459059597","246820299"
"2281984405","246820299"
"3030147645","246820299"
"1625925630","246820299"
"233947003","246820299"
"395160369","246820299"
"1362594634","246820299"
"2834521563","246820299"
"2296527835","246820299"
"2658761663","246820299"
"2951015510","246820299"
"2313129359","246820299"
"37625604","246820299"
"2843694462","246820299"
"3247717780","246820299"
"1799481510","246820299"
"37286660","246820299"
"2359626563","246820299"
"2874665183","246820299"
"752392437","246820299"
"1056805601","246821960"
"1467278912","246851099"
"446842215","246851099"
"812442672","246851099"
"592392289","246851099"
"372862404","246851099"
"2798364624","246851099"
"2921273007","246851099"
"592480195","246851099"
"3223562095","246851099"
"380309154","246851099"
"2906862033","246851099"
"1171723136","246851099"
"2933813402","246851099"
"79449824","246851099"
"395160369","246851099"
"3114763591","246851099"
"348969313","246851099"
"2573459369","246851099"
"3247717780","246851099"
"1799481510","246851099"
"37286660","246851099"
"1919055776","246851099"
"996336265","246851099"
"1187667361","246931311"
"2544912123","246955034"
"972343927","246955034"
"2273047975","246955034"
"2081847805","246955034"
"123271362","246955034"
"51017823","246955034"
"864721629","246955034"
"1482373308","246955034"
"1320590039","246955034"
"1816418234","246955034"
"2795502330","246955034"
"231125934","246955034"
"1243938160","246955034"
"2469783516","2469783516"
"397806552","247070408"
"2589298899","247126432"
"3303006059","247126432"
"2783301911","247126432"
"774578892","247126432"
"79449824","247135447"
"450994708","247194022"
"327930121","247194022"
"371091137","247194022"
"1257305739","247194022"
"2099276487","247194022"
"455827332","247194022"
"305385187","247194022"
"2024053415","247194022"
"1411524212","247194022"
"972486505","247194022"
"609667337","247194022"
"84322533","247194022"
"550340433","247194022"
"244621639","247194022"
"1517682551","247194022"
"3197644476","247194022"
"515524038","247194022"
"19776497","247194022"
"39758165","247194022"
"280959096","247194022"
"3247717780","247194022"
"1047100869","247194022"
"1050190757","247194022"
"355553227","247194022"
"3092058305","247194022"
"522539575","247194022"
"2832034128","247194022"
"3168794558","2472195629"
"406521573","247231924"
"182391655","247253360"
"744230620","247283610"
"771959459","24737628"
"675549308","247454152"
"1695736","247454152"
"1105031687","247454152"
"28609558","247471543"
"77929577","247582625"
"276712168","247582625"
"2856495690","247582625"
"522952132","247582625"
"80512096","247582625"
"80485917","247582625"
"418128889","247582625"
"39758165","247582625"
"296128760","247582625"
"673725465","247582625"
"2296527835","247658793"
"949445224","247725869"
"574880094","247817196"
"2198165630","247817196"
"1056805601","247920"
"2589298899","247921647"
"449293717","248023440"
"978391133","248025603"
"522162754","248106582"
"750635","248185367"
"870160898","248188358"
"1171723136","248252860"
"459059597","248252860"
"182391655","2482771700"
"343116351","24835971"
"773969074","248376768"
"517295290","248388895"
"673725465","248467097"
"547457500","248544141"
"1870498509","248586279"
"344255704","248723268"
"61655126","248723268"
"1131528172","248723268"
"2099276487","248723268"
"594955706","248723268"
"455827332","248723268"
"1187667361","248723268"
"504292481","248723268"
"2087890062","248723268"
"1926831466","248723268"
"3192375108","248723268"
"704965746","248723268"
"702245370","248723268"
"2729957452","248723268"
"490831766","248723268"
"3350317156","248723268"
"8060750","248723268"
"550610648","248723268"
"1215091847","248723268"
"2743181522","248723268"
"790593946","248723268"
"281333798","248723268"
"163082","248723268"
"124991771","248723268"
"601185921","248723268"
"1710256530","248723268"
"1634881486","248723268"
"283356364","248723268"
"1206696230","248723268"
"2105599635","248723268"
"120326029","248723268"
"867249677","248723268"
"531133628","248723268"
"771959459","248723268"
"470685026","248723268"
"531793510","248723268"
"244780618","248723268"
"280101774","248723268"
"369998980","248723268"
"005412","248928360"
"0054485","248928360"
"006135","248928360"
"1015326636","248928360"
"1121867546","248928360"
"1136371457","248928360"
"123314358","248928360"
"1260435327","248928360"
"1279677620","248928360"
"13185472","248928360"
"1362862607","248928360"
"146623820","248928360"
"1474176181","248928360"
"1497617936","248928360"
"18100000000","248928360"
"1969669416","248928360"
"1989489169","248928360"
"1994643979","248928360"
"1nul","248928360"
"2030140549","248928360"
"2141657137","248928360"
"2217994437","248928360"
"232889966","248928360"
"2372004687","248928360"
"2380732844","248928360"
"2777157369","248928360"
"315960706","248928360"
"3159607065","248928360"
"3248058617","248928360"
"3259628059","248928360"
"3265673800","248928360"
"329604761","248928360"
"329604761","248928360"
"3332820779","248928360"
"350024762","248928360"
"360247284","248928360"
"361905092","248928360"
"3919618","248928360"
"397802908","248928360"
"417027921","248928360"
"441806327","248928360"
"4708774","248928360"
"5005693","248928360"
"654944545","248928360"
"75290113","248928360"
"871391426","248928360"
"450994708","248928360"
"574880094","248928360"
"594955706","248928360"
"2807529940","248928360"
"528042936","248928360"
"298002212","248928360"
"1848919319","248928360"
"2339518706","248928360"
"93447616","248928360"
"418128889","248928360"
"","248928360"
"251054761","248928360"
"1054972725","248928360"
"1411068291","248928360"
"715779449","248928360"
"1308533313","249043180"
"77949680","249043180"
"2273047975","249043180"
"328718427","249043180"
"2499978394","249043180"
"1010800695","249043180"
"459211475","249043180"
"891095873","249043180"
"2977101266","249043180"
"994784853","249043180"
"2081847805","249043180"
"3251077590","249043180"
"1003575985","249043180"
"2775015390","249043180"
"529486563","249043180"
"173359601","249043180"
"821427714","249043180"
"1911308621","249043180"
"312801822","249043180"
"2456725940","249043180"
"210173227","249043180"
"1944930603","249043180"
"1732753841","249043180"
"1192705408","249043180"
"2797103671","249043180"
"714547514","249043180"
"1424019074","249043180"
"956335585","249043180"
"2353052669","249043180"
"1926895446","249043180"
"2737321720","249043180"
"1327292027","249043180"
"543506010","249043180"
"1246858066","249043180"
"1593840041","249043180"
"264514042","249043180"
"2350192466","249043180"
"1871641664","249043180"
"1613851414","249043180"
"1879728933","249043180"
"3189707972","249043180"
"309341767","249043180"
"204980268","249043180"
"573551728","249043180"
"496063397","249043180"
"2878877617","249043180"
"1246101166","249043180"
"450039727","249043180"
"996336265","249043180"
"752392437","249043180"
"405182586","249043180"
"516542789","249043180"
"79208087","249079299"
"","249080966"
"6497259","249080966"
"49169291","249080966"
"214558450","249086976"
"24867172","249086976"
"2546308334","249086976"
"1467278912","249094573"
"574880094","249094573"
"2499978394","249094573"
"2621986097","249094573"
"1005189906","249094573"
"2907008812","249094573"
"2809657517","249094573"
"936986873","249094573"
"1971404878","249094573"
"2862185402","249094573"
"1246858066","249094573"
"99626919","249094573"
"2309482825","249094573"
"2623686177","249094573"
"2513268045","249094573"
"1871641664","249094573"
"104367212","249094573"
"63090083","249094573"
"2371296097","249094573"
"2935641658","249094573"
"651590646","249094573"
"233947003","249094573"
"1020870011","249094573"
"752392437","249094573"
"624940393","249137236"
"249137236","249137236"
"895506727","249234610"
"344164250","249234610"
"249242327","249242327"
"573551728","249282192"
"344931534","249334621"
"491744172","249334621"
"112336843","249334621"
"429431262","249334621"
"2624926004","249334621"
"344255704","249334621"
"191924249","249334621"
"65173194","249334621"
"46318139","249334621"
"29997599","249334621"
"64123819","249334621"
"5259479","249334621"
"25365469","249334621"
"821105498","249334621"
"767245572","249334621"
"1657303215","249334621"
"2024053415","249334621"
"2691693391","249334621"
"108787662","249334621"
"1925688860","249334621"
"1369596119","249334621"
"3223859369","249334621"
"2541204180","249334621"
"526880783","249334621"
"2694463932","249334621"
"19094436","249334621"
"501394623","249334621"
"1424019074","249334621"
"1921956059","249334621"
"273662739","249334621"
"52602147","249334621"
"1047999256","249334621"
"6990568","249334621"
"61936810","249334621"
"2278808882","249334621"
"3112848868","249334621"
"30179503","249334621"
"278804926","249334621"
"729635801","249334621"
"6416212","249334621"
"149559260","249334621"
"2035247169","249334621"
"148270559","249334621"
"175258552","249334621"
"591953739","249334621"
"379586337","249334621"
"347687676","249334621"
"810244313","249334621"
"120552560","249334621"
"50744966","249334621"
"37625604","249334621"
"50859847","249334621"
"496188427","249334621"
"355553227","249334621"
"106157451","249334621"
"58084210","249334621"
"005412","249364676"
"0054485","249364676"
"006135","249364676"
"1015326636","249364676"
"1121867546","249364676"
"1136371457","249364676"
"123314358","249364676"
"1260435327","249364676"
"1279677620","249364676"
"13185472","249364676"
"1362862607","249364676"
"146623820","249364676"
"1474176181","249364676"
"1497617936","249364676"
"18100000000","249364676"
"1969669416","249364676"
"1989489169","249364676"
"1994643979","249364676"
"1nul","249364676"
"2030140549","249364676"
"2141657137","249364676"
"2217994437","249364676"
"232889966","249364676"
"2372004687","249364676"
"2380732844","249364676"
"2777157369","249364676"
"315960706","249364676"
"3159607065","249364676"
"3248058617","249364676"
"3259628059","249364676"
"3265673800","249364676"
"329604761","249364676"
"329604761","249364676"
"3332820779","249364676"
"350024762","249364676"
"360247284","249364676"
"361905092","249364676"
"3919618","249364676"
"397802908","249364676"
"417027921","249364676"
"441806327","249364676"
"4708774","249364676"
"5005693","249364676"
"654944545","249364676"
"75290113","249364676"
"871391426","249364676"
"569416386","249364676"
"624940393","249364676"
"765977100","249364676"
"458926066","249364676"
"7550910","249364676"
"173334868","249364676"
"476392996","249364676"
"664439723","249364676"
"610923251","249364676"
"1248120062","249364676"
"2942731566","249364676"
"513965123","249364676"
"847627522","249364676"
"250745151","249364676"
"182391655","249364676"
"649883486","249364676"
"1593840041","249364676"
"2134731847","249364676"
"416406963","249364676"
"38348490","249364676"
"513498950","249364676"
"119510431","249364676"
"122694338","249364676"
"516424138","249364676"
"40295837","249364676"
"910029781","249364676"
"997662048","249364676"
"358026842","249364676"
"462591840","249364676"
"2729180186","249364676"
"1070774041","249364676"
"904628949","249431312"
"2874665183","249632986"
"343116351","249632995"
"517295290","249653080"
"774578892","2497491"
"99471563","249840230"
"675613246","249869282"
"491744172","249900768"
"95477780","249900768"
"173390091","249900768"
"577069255","249900768"
"928206461","249900768"
"105469364","249900768"
"417989593","249900768"
"249744437","249900768"
"1316835379","249900768"
"425385572","249900768"
"278547577","249900768"
"670653122","249922366"
"1771987130","249922366"
"123565320","250029959"
"1649554368","250178782"
"1467278912","250178782"
"2287699619","250178782"
"574880094","250178782"
"2891304329","250178782"
"124740167","250178782"
"2856555781","250178782"
"1820181062","250178782"
"2593067989","250178782"
"207287237","250178782"
"1923086356","250178782"
"2097639513","250178782"
"2987829424","250178782"
"312082020","250178782"
"714547514","250178782"
"1343903324","250178782"
"1971404878","250178782"
"54749568","250178782"
"1776787526","250178782"
"2933813402","250178782"
"79449824","250178782"
"2281984405","250178782"
"3114763591","250178782"
"652389748","250178782"
"2573459369","250178782"
"674111318","250178782"
"4101152","250178782"
"1799481510","250178782"
"996336265","250178782"
"752392437","250178782"
"1957033408","250190059"
"385239461","250190059"
"","250190059"
"522539575","250190059"
"993913591","250190059"
"324542715","250190562"
"273466063","250190562"
"3160004034","250190562"
"806847773","250190562"
"2569735981","250190562"
"441956324","250190562"
"1141050022","250190562"
"1641045025","250190562"
"1826820205","250190562"
"2074785523","250190562"
"2097639513","250190562"
"1924599413","250190562"
"2738813893","250190562"
"2104456191","250190562"
"1343903324","250190562"
"806549805","250190562"
"2984518570","250190562"
"865609572","250190562"
"983359046","250190562"
"3301254960","250190562"
"33134587","250190562"
"","250190562"
"564350911","250190562"
"525126010","250190562"
"867249677","250190562"
"1903148857","250190562"
"2198165630","250190562"
"1485473735","250192737"
"342314523","250252326"
"66071628","250340668"
"1243938160","250404742"
"1926895446","250523664"
"65942397","250551587"
"1911965673","250561738"
"978391133","250561738"
"782506643","250561738"
"1820181062","250561738"
"475666574","250561738"
"2907008812","250561738"
"2798364624","250561738"
"714547514","250561738"
"2735736501","250561738"
"1776787526","250561738"
"2513268045","250561738"
"1730505605","250561738"
"2933813402","250561738"
"894969570","250561738"
"2573459369","250561738"
"674111318","250561738"
"742752358","250561738"
"2359626563","250561738"
"3317518295","250606439"
"408171366","250606439"
"1279677620","250606734"
"3037912595","250606734"
"2530298792","250606734"
"1820181062","250606734"
"1056805601","250606734"
"742322449","250606734"
"982096597","250606734"
"942619856","250606734"
"121724292","250606734"
"120406614","250606734"
"568600364","250606734"
"8567000","250606734"
"870608616","250606734"
"153513286","250606734"
"517295290","250606734"
"2735736501","250606734"
"773969074","250606734"
"2942072893","250606734"
"936986873","250606734"
"2294038202","250606734"
"2309482825","250606734"
"77432013","250606734"
"843929114","250606734"
"1362276852","250606734"
"2371296097","250606734"
"380048561","250606734"
"3051333836","250606734"
"379586337","250606734"
"444523356","250606734"
"3251496244","250606734"
"462591840","250606734"
"385413975","250617137"
"732543481","250647869"
"574880094","250720410"
"1820181062","250720410"
"2593067989","250720410"
"714547514","250720410"
"986299353","250833891"
"2977101266","250833891"
"42727312","250833891"
"674111318","250833891"
"236858295","250833891"
"1109554330","250879358"
"80485917","2508961199"
"693080496","250968843"
"574164246","251075154"
"42727312","251075154"
"1776787526","251075154"
"742752358","251075154"
"1184271024","251134929"
"965878701","251134929"
"343116351","251134929"
"250228854","251134929"
"429431262","251134929"
"10275006","251134929"
"191924249","251134929"
"702167664","251134929"
"196656970","251134929"
"444152203","251134929"
"2807529940","251134929"
"27203222","251134929"
"714547514","251134929"
"1419576909","251134929"
"455020187","251134929"
"1607300211","251134929"
"6990568","251134929"
"313335312","251134929"
"429113272","251134929"
"329752223","251134929"
"554468816","251134929"
"2982077681","251134929"
"1695736","251134929"
"2607989","251134929"
"278804926","251134929"
"2975552084","251134929"
"50744966","251134929"
"568475953","251134929"
"123018235","251134929"
"355553227","251134929"
"32016752","251134929"
"1411068291","251134929"
"1279677620","251171908"
"8687549","251171908"
"343116351","251171908"
"928206461","251171908"
"429431262","251171908"
"244101548","251171908"
"191924249","251171908"
"317393776","251171908"
"285833600","251171908"
"1057493808","251171908"
"2694463932","251171908"
"1749722162","251171908"
"506376405","251171908"
"240168889","251171908"
"278804926","251171908"
"2858762486","251171908"
"380048561","251171908"
"2975552084","251171908"
"180008565","251171908"
"448478263","251171908"
"1105031687","251171908"
"296128760","251171908"
"273433714","251171908"
"1834249106","251171908"
"344531506","251171908"
"2419109329","251171908"
"519739574","251171908"
"278547577","251171908"
"250781558","251171908"
"005412","251190542"
"0054485","251190542"
"006135","251190542"
"1015326636","251190542"
"1121867546","251190542"
"1136371457","251190542"
"123314358","251190542"
"1260435327","251190542"
"1279677620","251190542"
"13185472","251190542"
"1362862607","251190542"
"146623820","251190542"
"1474176181","251190542"
"1497617936","251190542"
"18100000000","251190542"
"1969669416","251190542"
"1989489169","251190542"
"1994643979","251190542"
"1nul","251190542"
"2030140549","251190542"
"2141657137","251190542"
"2217994437","251190542"
"232889966","251190542"
"2372004687","251190542"
"2380732844","251190542"
"2777157369","251190542"
"315960706","251190542"
"3159607065","251190542"
"3248058617","251190542"
"3259628059","251190542"
"3265673800","251190542"
"329604761","251190542"
"329604761","251190542"
"3332820779","251190542"
"350024762","251190542"
"360247284","251190542"
"361905092","251190542"
"3919618","251190542"
"397802908","251190542"
"417027921","251190542"
"441806327","251190542"
"4708774","251190542"
"5005693","251190542"
"654944545","251190542"
"75290113","251190542"
"871391426","251190542"
"972343927","251190542"
"465349856","251190542"
"2409120013","251190542"
"1770204276","251190542"
"1169856970","251190542"
"173390091","251190542"
"577069255","251190542"
"964401627","251190542"
"271692805","251190542"
"928206461","251190542"
"429431262","251190542"
"2637246460","251190542"
"429875647","251190542"
"158581312","251190542"
"313718967","251190542"
"65173194","251190542"
"2717295404","251190542"
"13993184903","251190542"
"593591541","251190542"
"13728193299","251190542"
"2412814445","251190542"
"46318139","251190542"
"191327989","251190542"
"329323003","251190542"
"2208060442","251190542"
"68875651","251190542"
"280499700","251190542"
"2977101266","251190542"
"455827332","251190542"
"250418994","251190542"
"390757447","251190542"
"2271242566","251190542"
"821105498","251190542"
"285833600","251190542"
"2024053415","251190542"
"108787662","251190542"
"2779133036","251190542"
"1925688860","251190542"
"81368473","251190542"
"1943883983","251190542"
"1369596119","251190542"
"18866244","251190542"
"82329413","251190542"
"112517166","251190542"
"35928316","251190542"
"249744437","251190542"
"546653349","251190542"
"937340609","251190542"
"365548298","251190542"
"2838278747","251190542"
"2541204180","251190542"
"526880783","251190542"
"2856495690","251190542"
"447401233","251190542"
"303935377","251190542"
"2694463932","251190542"
"121488238","251190542"
"38794347","251190542"
"376657028","251190542"
"1047999256","251190542"
"376721086","251190542"
"9793530","251190542"
"6990568","251190542"
"76062115","251190542"
"237803897","251190542"
"281167445","251190542"
"550610648","251190542"
"298002212","251190542"
"594176394","251190542"
"12451808","251190542"
"408972894","251190542"
"58428568","251190542"
"1269949433","251190542"
"3217866419","251190542"
"676938513","251190542"
"19052770","251190542"
"1593840041","251190542"
"231677750","251190542"
"308708726","251190542"
"77548416","251190542"
"1025461127","251190542"
"2206395433","251190542"
"330209379","251190542"
"915118890","251190542"
"951478908","251190542"
"50214967","251190542"
"7378710","251190542"
"394426145","251190542"
"2607989","251190542"
"93447616","251190542"
"1497132629","251190542"
"364045993","251190542"
"226113873","251190542"
"1683229358","251190542"
"2584416357","251190542"
"674686223","251190542"
"308055998","251190542"
"569845842","251190542"
"362580102","251190542"
"527736189","251190542"
"814897311","251190542"
"1005010651","251190542"
"2322733037","251190542"
"148270559","251190542"
"15426920","251190542"
"175258552","251190542"
"84332129","251190542"
"360500695","251190542"
"33115696","251190542"
"532403582","251190542"
"448478263","251190542"
"347687676","251190542"
"9051851","251190542"
"810244313","251190542"
"251054761","251190542"
"395658441","251190542"
"472314571","251190542"
"2921743551","251190542"
"69369227","251190542"
"1240783020","251190542"
"1935855710","251190542"
"1536078764","251190542"
"397190384","251190542"
"1834249106","251190542"
"496188427","251190542"
"187039691","251190542"
"175559971","251190542"
"32016752","251190542"
"278547577","251190542"
"1411068291","251190542"
"1583148734","251190542"
"391454532","251190542"
"715779449","251190542"
"771959459","251265393"
"343116351","251325389"
"250745151","251325389"
"","251325389"
"815703600","251325389"
"93447616","251325389"
"178029422","251371282"
"928206461","251371282"
"61655126","251371282"
"409426146","251371282"
"351323","251371282"
"417989593","251371282"
"392521318","251371282"
"942619856","251371282"
"710161247","251371282"
"112517166","251371282"
"249744437","251371282"
"564063385","251371282"
"35209963","251371282"
"121488238","251371282"
"38794347","251371282"
"298002212","251371282"
"772311493","251371282"
"123565320","251371282"
"79796735","251371282"
"391623528","251371282"
"244621639","251371282"
"3210313941","251371282"
"624065862","251371282"
"1316835379","251371282"
"506376405","251371282"
"815989976","251371282"
"327545824","251371282"
"768667902","251371282"
"729635801","251371282"
"569845842","251371282"
"1275251256","251371282"
"309341767","251371282"
"494538804","251371282"
"2975552084","251371282"
"1362594634","251371282"
"180008565","251371282"
"9051851","251371282"
"356239380","251371282"
"187039691","251371282"
"2198165630","251371282"
"278596156","251371282"
"32016752","251371282"
"1525527594","251371282"
"574164246","251388410"
"1141050022","251388410"
"2856555781","251388410"
"2593067989","251388410"
"1647908901","251388410"
"372862404","251388410"
"1971404878","251388410"
"385413975","251388410"
"1776787526","251388410"
"2933813402","251388410"
"37286660","251388410"
"2658761663","251463066"
"3251496244","25147377"
"173390091","251522925"
"385239461","251522925"
"414634157","251522925"
"2099276487","251522925"
"2024053415","251522925"
"1411524212","251522925"
"2503735460","251522925"
"27203222","251522925"
"609667337","251522925"
"569995424","251522925"
"365785619","251522925"
"329752223","251522925"
"568475953","251522925"
"3247717780","251522925"
"907430980","251522925"
"214558450","251552620"
"1580478403","251552620"
"1062967","251552620"
"24867172","251552620"
"2780455969","251552620"
"69877372","251552620"
"376066421","251552620"
"2897789184","251552620"
"303951689","251552620"
"1120483713","251552620"
"1276470140","251552620"
"12451808","251552620"
"2546308334","251552620"
"707799368","251552620"
"2604176688","251613989"
"1020839878","251613989"
"172717469","251624437"
"270944933","251625800"
"2099276487","251792737"
"278804926","251836058"
"3168794558","2519093572"
"2544912123","251923038"
"450994708","251923038"
"1649554368","251923038"
"312618442","251923038"
"1486645038","251923038"
"360079004","251923038"
"77949680","251923038"
"1640123004","251923038"
"1580478403","251923038"
"446463878","251923038"
"774680446","251923038"
"158581312","251923038"
"574880094","251923038"
"2438120686","251923038"
"175564758","251923038"
"29997599","251923038"
"448687843","251923038"
"1010800695","251923038"
"2532292512","251923038"
"2366542852","251923038"
"295683974","251923038"
"1641045025","251923038"
"124740167","251923038"
"2856555781","251923038"
"398491223","251923038"
"123271362","251923038"
"429392942","251923038"
"1926866209","251923038"
"125126280","251923038"
"1820181062","251923038"
"943358268","251923038"
"376066421","251923038"
"1366732654","251923038"
"2087890062","251923038"
"1911308621","251923038"
"942114760","251923038"
"942619856","251923038"
"13780431","251923038"
"35720447","251923038"
"842087215","251923038"
"516568943","251923038"
"2907008812","251923038"
"2394527350","251923038"
"515715629","251923038"
"675613246","251923038"
"344173484","251923038"
"2557554046","251923038"
"714547514","251923038"
"2920728338","251923038"
"408208659","251923038"
"2294229120","251923038"
"2735736501","251923038"
"273662739","251923038"
"2353052669","251923038"
"2476410316","251923038"
"258050645","251923038"
"9793530","251923038"
"2692131521","251923038"
"35485166","251923038"
"459618413","251923038"
"499375587","251923038"
"236573920","251923038"
"172872796","251923038"
"79796735","251923038"
"2908502870","251923038"
"2508283764","251923038"
"51017823","251923038"
"864721629","251923038"
"852648","251923038"
"361341099","251923038"
"2294038202","251923038"
"627619390","251923038"
"264514042","251923038"
"17666266","251923038"
"1695736","251923038"
"1469722165","251923038"
"2816787725","251923038"
"1320590039","251923038"
"843929114","251923038"
"110423061","251923038"
"63090083","251923038"
"506030288","251923038"
"119510431","251923038"
"122694338","251923038"
"673368031","251923038"
"2281984405","251923038"
"28783635","251923038"
"623609800","251923038"
"997662048","251923038"
"67772282","251923038"
"1919334264","251923038"
"2573459369","251923038"
"742752358","251923038"
"774578892","251923038"
"1431033809","251923038"
"37286660","251923038"
"611165051","251923038"
"291633193","251923038"
"987456773","251923038"
