"","qq","troopid"
"13670","2921273007",336721883
"13671","2921743551",117839365
"13672","2921743551",142168489
"13673","2921743551",148613080
"13674","2921743551",172510024
"13675","2921743551",209987395
"13676","2921743551",222506668
"13677","2921743551",251190542
"13678","2921743551",280097380
"13679","2921743551",306660878
"13680","2921743551",328600371
"13681","2921743551",423686665
"13682","2921743551",52309324
"13683","2928675451",117919809
"13684","2928675451",13207573
"13685","2928675451",138636556
"13686","2928675451",15941143
"13687","2928675451",184322517
"13688","2928675451",184571663
"13689","2928675451",195865646
"13690","2928675451",231562797
"13691","2928675451",240284983
"13692","2928675451",255279866
"13693","2928675451",274278487
"13694","2928675451",275477343
"13695","2928675451",292825146
"13696","2928675451",311670087
"13697","2928675451",312677792
"13698","2928675451",316593892
"13699","2928675451",32917463
"13700","2928675451",362920800
"13701","2928675451",383040052
"13702","2928675451",384182259
"13703","2928675451",417592171
"13704","2928675451",464294094
"13705","2928675451",66784645
"13706","2928675451",71721043
"13707","2928675451",97849670
"13708","2928987517",210904235
"13709","2928987517",281161276
"13710","2928987517",312179756
"13711","2930391217",182813877
"13712","2933640116",259645608
"13713","2933813402",108937767
"13714","2933813402",131399105
"13715","2933813402",145164815
"13716","2933813402",160139632
"13717","2933813402",170661521
"13718","2933813402",190163694
"13719","2933813402",200106703
"13720","2933813402",201371399
"13721","2933813402",207378037
"13722","2933813402",209893050
"13723","2933813402",211946403
"13724","2933813402",218815484
"13725","2933813402",224326394
"13726","2933813402",240777534
"13727","2933813402",243684580
"13728","2933813402",246851099
"13729","2933813402",250178782
"13730","2933813402",250561738
"13731","2933813402",251388410
"13732","2933813402",255732206
"13733","2933813402",256927171
"13734","2933813402",264658292
"13735","2933813402",277834343
"13736","2933813402",281161276
"13737","2933813402",28482910
"13738","2933813402",28944603
"13739","2933813402",318763412
"13740","2933813402",323685453
"13741","2933813402",375150669
"13742","2933813402",384151833
"13743","2933813402",384303485
"13744","2933813402",386078547
"13745","2933813402",415167308
"13746","2933813402",42193519
"13747","2933813402",423932705
"13748","2933813402",452126286
"13749","2933813402",58593581
"13750","2933813402",68352124
"13751","2934803020",200072687
"13752","2934803020",240625287
"13753","2934803020",264012989
"13754","2934803020",275477343
"13755","2934803020",293494093
"13756","2934803020",456445270
"13757","2934803020",484346857
"13758","2935609522",293494093
"13759","2935609522",361446643
"13760","2935609522",49076926
"13761","2935641658",153931236
"13762","2935641658",166357932
"13763","2935641658",17867453
"13764","2935641658",190893895
"13765","2935641658",223442997
"13766","2935641658",249094573
"13767","2935641658",262566769
"13768","2935641658",272107335
"13769","2935641658",281161276
"13770","2935641658",328537961
"13771","2935641658",410047491
"13772","2935641658",89544849
"13773","2935641658",91519241
"13774","29377174",109558616
"13775","29377174",118797678
"13776","29377174",156189443
"13777","29377174",175233876
"13778","29377174",246820299
"13779","29377174",326917836
"13780","29377174",331050354
"13781","29377174",334171894
"13782","29377174",372201338
"13783","29377174",384312366
"13784","29377174",399982013
"13785","29377174",417685737
"13786","29377174",435322507
"13787","29377174",474566990
"13788","29377174",482613309
"13789","29377174",517387884
"13790","29377174",522290993
"13791","29377174",93095678
"13792","2938621207",146988906
"13793","2938621207",151811302
"13794","2938621207",15941143
"13795","2938621207",189550364
"13796","2938621207",235145836
"13797","2938621207",262829065
"13798","2938621207",294503348
"13799","2938621207",361086108
"13800","2938621207",385025626
"13801","2940734176",164816393
"13802","2940734176",369657128
"13803","2940734176",69442161
"13804","294106251",156189443
"13805","294106251",156712286
"13806","294106251",170982687
"13807","294106251",184571663
"13808","294106251",209987395
"13809","294106251",222506668
"13810","294106251",245190993
"13811","294106251",5665777
"13812","2941248393",28482910
"13813","2942072893",117651657
"13814","2942072893",194409629
"13815","2942072893",195495328
"13816","2942072893",196489639
"13817","2942072893",197218949
"13818","2942072893",218815484
"13819","2942072893",237882627
"13820","2942072893",239580811
"13821","2942072893",250606734
"13822","2942072893",259645608
"13823","2942072893",278305267
"13824","2942072893",326026457
"13825","2942072893",327368075
"13826","2942072893",344104154
"13827","2942072893",384400375
"13828","2942072893",385094051
"13829","2942072893",42193519
"13830","2942072893",475401727
"13831","2942072893",57761412
"13832","2942072893",91727331
"13833","294215396",80053905
"13834","2942731566",138845219
"13835","2942731566",160093518
"13836","2942731566",17176148
"13837","2942731566",175306878
"13838","2942731566",177362016
"13839","2942731566",20189483
"13840","2942731566",230981281
"13841","2942731566",245185908
"13842","2942731566",249364676
"13843","2942731566",300720394
"13844","2942731566",318763412
"13845","2942731566",427844008
"13846","2942822757",262566769
"13847","2944801504",474566990
"13848","294525829",17176148
"13849","294525829",177362016
"13850","294525829",230981281
"13851","294525829",69442161
"13852","2945338370",111610364
"13853","2945338370",133899484
"13854","2945338370",135512928
"13855","2945338370",297463962
"13856","2945338370",316949514
"13857","2945338370",413519021
"13858","2945338370",456445270
"13859","2945338370",9458450
"13860","294578666",102038086
"13861","294578666",136311023
"13862","294578666",169819160
"13863","294578666",31628277
"13864","294759431",107534910
"13865","294759431",107923385
"13866","294759431",11084526
"13867","294759431",131399105
"13868","294759431",131527997
"13869","294759431",138845219
"13870","294759431",140542305
"13871","294759431",149333497
"13872","294759431",167197526
"13873","294759431",181572738
"13874","294759431",184322517
"13875","294759431",186822140
"13876","294759431",209893050
"13877","294759431",211946403
"13878","294759431",213319931
"13879","294759431",224326394
"13880","294759431",239466861
"13881","294759431",240625287
"13882","294759431",243241528
"13883","294759431",246820299
"13884","294759431",276216878
"13885","294759431",277460522
"13886","294759431",318763412
"13887","294759431",362777215
"13888","294759431",366246700
"13889","294759431",384303485
"13890","294759431",385090976
"13891","294759431",427210383
"13892","294759431",427844008
"13893","294759431",450653432
"13894","294759431",471098626
"13895","294759431",513986015
"13896","294759431",62314452
"13897","2948456607",145164815
"13898","2951015510",11084526
"13899","2951015510",131527997
"13900","2951015510",138845219
"13901","2951015510",145887959
"13902","2951015510",164915143
"13903","2951015510",192874243
"13904","2951015510",210904235
"13905","2951015510",230091104
"13906","2951015510",243684580
"13907","2951015510",246820299
"13908","2951015510",290969063
"13909","2951015510",318763412
"13910","2951015510",331050354
"13911","2951015510",477283915
"13912","2951015510",529549633
"13913","2951015510",68352124
"13914","2951015510",80053905
"13915","29534651",36055015
"13916","2954697710",138845219
"13917","2954697710",386078547
"13918","2954697710",80053905
"13919","29547845",464345102
"13920","295539316",17176148
"13921","295539316",185834869
"13922","295539316",238468563
"13923","295539316",372893577
"13924","295539316",80053905
"13925","295683974",117651657
"13926","295683974",13053120
"13927","295683974",181681485
"13928","295683974",234331
"13929","295683974",235655190
"13930","295683974",241737532
"13931","295683974",251923038
"13932","295683974",308586614
"13933","295683974",342130772
"13934","295683974",344104154
"13935","295697086",427844008
"13936","29572008",159607459
"13937","29572008",209893050
"13938","29572008",302456563
"13939","29572008",318464698
"13940","29572008",345848439
"13941","29572008",386078547
"13942","2957853785",163894847
"13943","2958712733",181572738
"13944","2958712733",427844008
"13945","2959960075",201371399
"13946","2959960075",259645608
"13947","2959960075",318763412
"13948","2959960075",386078547
"13949","2959960075",71600191
"13950","2960335019",427844008
"13951","296128760",100925869
"13952","296128760",122077044
"13953","296128760",131279103
"13954","296128760",162623863
"13955","296128760",169085235
"13956","296128760",185417836
"13957","296128760",190242602
"13958","296128760",219742587
"13959","296128760",222506668
"13960","296128760",230325333
"13961","296128760",240284983
"13962","296128760",245190993
"13963","296128760",247582625
"13964","296128760",251171908
"13965","296128760",252498149
"13966","296128760",276847516
"13967","296128760",286978653
"13968","296128760",287260611
"13969","296128760",314484751
"13970","296128760",338154303
"13971","296128760",372551173
"13972","296128760",37669680
"13973","296128760",384182259
"13974","296128760",60045404
"13975","296128760",61198126
"13976","296128760",79739640
"13977","2964158660",187821085
"13978","2964158660",221848539
"13979","2966877682",28482910
"13980","2966877682",319096993
"13981","2966935287",115031184
"13982","2966935287",192070129
"13983","2966935287",264658292
"13984","2966935287",293494093
"13985","2967332505",106874695
"13986","2967332505",120083649
"13987","2967332505",145164815
"13988","2967332505",20189483
"13989","2967332505",219742587
"13990","2967332505",28482910
"13991","2967332505",308586614
"13992","2967332505",327368075
"13993","2967332505",339059088
"13994","2967332505",369020991
"13995","2967332505",390808979
"13996","2967332505",427844008
"13997","2967332505",450163837
"13998","29722463",117985171
"13999","29722463",138110997
"14000","29722463",159015281
"14001","29722463",169819160
"14002","29722463",183272706
"14003","29722463",190242602
"14004","29722463",218652063
"14005","29722463",316949514
"14006","29722463",339059088
"14007","29722463",36055015
"14008","297294799",11084526
"14009","297294799",318047190
"14010","297294799",427844008
"14011","2973239529",259645608
"14012","2973239529",384400375
"14013","2974008735",175306878
"14014","2974008735",63247395
"14015","2974027334",272107335
"14016","2974027334",302022879
"14017","2974027334",313157219
"14018","2974027334",330263192
"14019","2974163275",138845219
"14020","2974163275",223442997
"14021","2974163275",386078547
"14022","2974163275",436910268
"14023","297534084",289353465
"14024","2975552084",117919809
"14025","2975552084",117985171
"14026","2975552084",118506455
"14027","2975552084",127207175
"14028","2975552084",13256301
"14029","2975552084",136311023
"14030","2975552084",136382522
"14031","2975552084",138636556
"14032","2975552084",14579008
"14033","2975552084",148432709
"14034","2975552084",151811302
"14035","2975552084",156323540
"14036","2975552084",15941143
"14037","2975552084",161751052
"14038","2975552084",161780944
"14039","2975552084",169819160
"14040","2975552084",171445161
"14041","2975552084",176475691
"14042","2975552084",176859600
"14043","2975552084",185095353
"14044","2975552084",186822140
"14045","2975552084",191520595
"14046","2975552084",212471097
"14047","2975552084",213319931
"14048","2975552084",218384660
"14049","2975552084",235766178
"14050","2975552084",245190993
"14051","2975552084",251134929
"14052","2975552084",251171908
"14053","2975552084",251371282
"14054","2975552084",262718523
"14055","2975552084",274462075
"14056","2975552084",276847516
"14057","2975552084",27985599
"14058","2975552084",27997399
"14059","2975552084",287260611
"14060","2975552084",288179562
"14061","2975552084",297463962
"14062","2975552084",304150832
"14063","2975552084",306467955
"14064","2975552084",312395856
"14065","2975552084",316593892
"14066","2975552084",32917463
"14067","2975552084",336721883
"14068","2975552084",338154303
"14069","2975552084",344852316
"14070","2975552084",383370349
"14071","2975552084",384182259
"14072","2975552084",413519021
"14073","2975552084",414945924
"14074","2975552084",457141153
"14075","2975552084",49076926
"14076","2975552084",49162873
"14077","2975552084",52309324
"14078","2975552084",53633349
"14079","2975552084",56845550
"14080","2975552084",60201619
"14081","2975552084",61198126
"14082","2975552084",71687433
"14083","2975552084",78814260
"14084","2975552084",83415226
"14085","2975902596",138636556
"14086","2975902596",232597215
"14087","2975902596",383040052
"14088","2975902596",417061532
"14089","2975902596",423686665
"14090","2977101266",107534910
"14091","2977101266",129324985
"14092","2977101266",13053120
"14093","2977101266",131944043
"14094","2977101266",135297366
"14095","2977101266",136382522
"14096","2977101266",144715249
"14097","2977101266",145164815
"14098","2977101266",146734314
"14099","2977101266",151162420
"14100","2977101266",159607459
"14101","2977101266",169819160
"14102","2977101266",181572738
"14103","2977101266",191520595
"14104","2977101266",201371399
"14105","2977101266",209893050
"14106","2977101266",212783376
"14107","2977101266",219934817
"14108","2977101266",223442997
"14109","2977101266",223892668
"14110","2977101266",238468563
"14111","2977101266",240463276
"14112","2977101266",249043180
"14113","2977101266",250833891
"14114","2977101266",251190542
"14115","2977101266",255732206
"14116","2977101266",259645608
"14117","2977101266",276216878
"14118","2977101266",281161276
"14119","2977101266",281404960
"14120","2977101266",286978653
"14121","2977101266",291489231
"14122","2977101266",308586614
"14123","2977101266",323685453
"14124","2977101266",330263192
"14125","2977101266",342130772
"14126","2977101266",364201662
"14127","2977101266",369020991
"14128","2977101266",371503487
"14129","2977101266",377693402
"14130","2977101266",384151833
"14131","2977101266",385094051
"14132","2977101266",385473492
"14133","2977101266",386078547
"14134","2977101266",387438132
"14135","2977101266",392323589
"14136","2977101266",413577514
"14137","2977101266",42193519
"14138","2977101266",427844008
"14139","2977101266",436910268
"14140","2977101266",475401727
"14141","2977101266",63247395
"14142","2977101266",63600561
"14143","2977101266",78814260
"14144","2978288306",101770323
"14145","2978288306",120083649
"14146","2978288306",138845219
"14147","2978288306",159029664
"14148","2978288306",175306878
"14149","2978288306",244535556
"14150","2978288306",259645608
"14151","2978288306",262014462
"14152","2978288306",272107335
"14153","2978288306",28482910
"14154","2978288306",386078547
"14155","2978288306",427844008
"14156","2978288306",436910268
"14157","2978288306",471098626
"14158","2980010236",135297366
"14159","2980010236",189550364
"14160","2980010236",313157219
"14161","2980010236",371495942
"14162","2980010236",414945924
"14163","2980010236",456445270
"14164","298002212",102038086
"14165","298002212",105073892
"14166","298002212",105240338
"14167","298002212",113187526
"14168","298002212",122903762
"14169","298002212",125011710
"14170","298002212",128350510
"14171","298002212",131213846
"14172","298002212",141932479
"14173","298002212",145135980
"14174","298002212",150718990
"14175","298002212",156323540
"14176","298002212",159466319
"14177","298002212",169085235
"14178","298002212",178025194
"14179","298002212",183272706
"14180","298002212",209987395
"14181","298002212",212471097
"14182","298002212",230325333
"14183","298002212",234331
"14184","298002212",240284983
"14185","298002212",244535556
"14186","298002212",248928360
"14187","298002212",251190542
"14188","298002212",251371282
"14189","298002212",252498149
"14190","298002212",253076019
"14191","298002212",264012989
"14192","298002212",276847516
"14193","298002212",283119114
"14194","298002212",28482910
"14195","298002212",287260611
"14196","298002212",312395856
"14197","298002212",312677792
"14198","298002212",367127464
"14199","298002212",37669680
"14200","298002212",384182259
"14201","298002212",41256498
"14202","298002212",413519021
"14203","298002212",414945924
"14204","298002212",450163837
"14205","298002212",49076926
"14206","298002212",52309324
"14207","298002212",5665777
"14208","298002212",63247395
"14209","298002212",83415226
"14210","2980790103",145164815
"14211","2982065825",163894847
"14212","2982065825",223892668
"14213","2982065825",259645608
"14214","2982065825",281370713
"14215","2982065825",342130772
"14216","2982065825",384400375
"14217","2982065825",474566990
"14218","2982065825",489305454
"14219","2982077681",17867453
"14220","2982077681",185834869
"14221","2982077681",20103906
"14222","2982077681",209893050
"14223","2982077681",222506668
"14224","2982077681",223892668
"14225","2982077681",241737532
"14226","2982077681",251134929
"14227","2982077681",262014462
"14228","2982077681",272107335
"14229","2982077681",28482910
"14230","2982077681",298136580
"14231","2982077681",384182259
"14232","2982077681",427844008
"14233","2982782189",115031358
"14234","2982782189",136311023
"14235","2982782189",138861631
"14236","2982782189",141932479
"14237","2982782189",239179754
"14238","2982782189",244535556
"14239","2982782189",283119114
"14240","2982782189",306660878
"14241","2982782189",331308481
"14242","2982782189",369020991
"14243","2982782189",385025626
"14244","2982782189",410047491
"14245","2982782189",450163837
"14246","2982782189",49076926
"14247","2984518570",250190562
"14248","2984518570",259645608
"14249","2984518570",384151833
"14250","2984518570",438168506
"14251","2984518570",63247395
"14252","2987829424",107923385
"14253","2987829424",109558616
"14254","2987829424",11084526
"14255","2987829424",131399105
"14256","2987829424",149392701
"14257","2987829424",163894847
"14258","2987829424",167197526
"14259","2987829424",170661521
"14260","2987829424",181572738
"14261","2987829424",205067076
"14262","2987829424",207378037
"14263","2987829424",209893050
"14264","2987829424",215038764
"14265","2987829424",224326394
"14266","2987829424",233043984
"14267","2987829424",23513648
"14268","2987829424",243241528
"14269","2987829424",244302074
"14270","2987829424",246820299
"14271","2987829424",250178782
"14272","2987829424",276216878
"14273","2987829424",290969063
"14274","2987829424",296726617
"14275","2987829424",318763412
"14276","2987829424",326917836
"14277","2987829424",345855126
"14278","2987829424",361476034
"14279","2987829424",365779490
"14280","2987829424",370692421
"14281","2987829424",384151833
"14282","2987829424",384303485
"14283","2987829424",386078547
"14284","2987829424",417685737
"14285","2987829424",420245296
"14286","2987829424",427210383
"14287","2987829424",427844008
"14288","2987829424",452126286
"14289","2987829424",464294094
"14290","2987829424",474566990
"14291","2987829424",484346857
"14292","2987829424",485612126
"14293","2987829424",489305454
"14294","2987829424",517387884
"14295","2987829424",58593581
"14296","2987829424",71600191
"14297","2987829424",77698616
"14298","2987829424",87977205
"14299","2990835011",108509551
"14300","2990835011",159941164
"14301","2990835011",181572738
"14302","2990835011",201371399
"14303","2990835011",318763412
"14304","2990835011",344104154
"14305","2990835011",427844008
"14306","2990835011",489305454
"14307","2993937889",398685215
"14308","2995185986",100925869
"14309","2995185986",117839365
"14310","2995185986",209987395
"14311","2995185986",292825146
"14312","2995185986",316593892
"14313","2996362616",143199998
"14314","2996362616",427844008
"14315","2996362616",439410541
"14316","2996362616",522290993
"14317","29997599",101770323
"14318","29997599",105073892
"14319","29997599",107534910
"14320","29997599",159029664
"14321","29997599",161780944
"14322","29997599",163894847
"14323","29997599",167635183
"14324","29997599",171658975
"14325","29997599",184553838
"14326","29997599",249334621
"14327","29997599",251923038
"14328","29997599",273911484
"14329","29997599",28482910
"14330","29997599",290474148
"14331","29997599",314484751
"14332","29997599",323685453
"14333","29997599",337839521
"14334","29997599",375589666
"14335","29997599",41256498
"14336","29997599",427844008
"14337","29997599",80053905
"14338","3015813",236227840
"14339","30179503",102038086
"14340","30179503",136382522
"14341","30179503",160706566
"14342","30179503",181450247
"14343","30179503",182019213
"14344","30179503",218652063
"14345","30179503",222506668
"14346","30179503",223943583
"14347","30179503",230325333
"14348","30179503",245190993
"14349","30179503",249334621
"14350","30179503",264012989
"14351","30179503",288179562
"14352","30179503",36055015
"14353","30179503",361086108
"14354","30179503",367127464
"14355","30179503",37669680
"14356","30179503",390808979
"14357","30179503",414945924
"14358","30179503",61198126
"14359","30179503",78814260
"14360","3028543156",190242602
"14361","3028543156",215206008
"14362","3028543156",284789196
"14363","3028543156",423686665
"14364","3028543156",61198126
"14365","3028543156",78814260
"14366","3028543156",79746176
"14367","3030147645",107923385
"14368","3030147645",109558616
"14369","3030147645",11084526
"14370","3030147645",118797678
"14371","3030147645",131399105
"14372","3030147645",131527997
"14373","3030147645",142480551
"14374","3030147645",145164815
"14375","3030147645",156132545
"14376","3030147645",160139632
"14377","3030147645",167197526
"14378","3030147645",170661521
"14379","3030147645",201371399
"14380","3030147645",209649907
"14381","3030147645",230091104
"14382","3030147645",23513648
"14383","3030147645",241737532
"14384","3030147645",246820299
"14385","3030147645",255732206
"14386","3030147645",255783101
"14387","3030147645",262014462
"14388","3030147645",276216878
"14389","3030147645",281026627
"14390","3030147645",296726617
"14391","3030147645",315981502
"14392","3030147645",318763412
"14393","3030147645",326917836
"14394","3030147645",342488661
"14395","3030147645",364201662
"14396","3030147645",374547765
"14397","3030147645",386078547
"14398","3030147645",417685737
"14399","3030147645",419658044
"14400","3030147645",423932705
"14401","3030147645",425188642
"14402","3030147645",427210383
"14403","3030147645",427844008
"14404","3030147645",432415857
"14405","3030147645",439410541
"14406","3030147645",450653432
"14407","3030147645",462031602
"14408","3030147645",471688654
"14409","3030147645",489305454
"14410","3030147645",517387884
"14411","3030147645",61048992
"14412","3030147645",68352124
"14413","3030147645",6996450
"14414","3031405984",414945924
"14415","303769154",107534910
"14416","303769154",113187526
"14417","303769154",117651657
"14418","303769154",138845219
"14419","303769154",150217116
"14420","303769154",171658975
"14421","303769154",18380056
"14422","303769154",272107335
"14423","303769154",276216878
"14424","303769154",28482910
"14425","303769154",427844008
"14426","3037912595",105440071
"14427","3037912595",128759777
"14428","3037912595",131944043
"14429","3037912595",171305842
"14430","3037912595",181572738
"14431","3037912595",240168395
"14432","3037912595",250606734
"14433","3037912595",276216878
"14434","3037912595",285956046
"14435","3037912595",304752965
"14436","3037912595",309642730
"14437","3037912595",313157219
"14438","3037912595",427844008
"14439","3037912595",471688654
"14440","3037912595",80053905
"14441","3038675874",79746176
"14442","3039126733",156132545
"14443","3039126733",364201662
"14444","3039126733",386078547
"14445","3039126733",392323589
"14446","3039126733",427844008
"14447","3039126733",487511727
"14448","303935377",100925869
"14449","303935377",10709449
"14450","303935377",117839365
"14451","303935377",117985171
"14452","303935377",120751449
"14453","303935377",127207175
"14454","303935377",138034104
"14455","303935377",138636556
"14456","303935377",144659112
"14457","303935377",152717630
"14458","303935377",157263876
"14459","303935377",172510024
"14460","303935377",175227776
"14461","303935377",176475691
"14462","303935377",176859600
"14463","303935377",181170406
"14464","303935377",183240294
"14465","303935377",195379279
"14466","303935377",211510868
"14467","303935377",222506668
"14468","303935377",224545169
"14469","303935377",230325333
"14470","303935377",244535556
"14471","303935377",251190542
"14472","303935377",252498149
"14473","303935377",254867949
"14474","303935377",264012989
"14475","303935377",275477343
"14476","303935377",284789196
"14477","303935377",286978653
"14478","303935377",299342971
"14479","303935377",299407957
"14480","303935377",306660878
"14481","303935377",311670087
"14482","303935377",316593892
"14483","303935377",323696667
"14484","303935377",36055015
"14485","303935377",362920800
"14486","303935377",364189550
"14487","303935377",369020991
"14488","303935377",372551173
"14489","303935377",374770737
"14490","303935377",37669680
"14491","303935377",376894218
"14492","303935377",410047491
"14493","303935377",42193519
"14494","303935377",474099701
"14495","303935377",70767544
"14496","303945103",242488659
"14497","303945103",79746176
"14498","303951689",237296109
"14499","303951689",251552620
"14500","304627300",182019213
"14501","304627300",427099963
"14502","304627300",49076926
"14503","304627300",79746176
"14504","3046278722",109558616
"14505","3046278722",164915143
"14506","3046278722",184322517
"14507","3046278722",192874243
"14508","3046278722",205067076
"14509","3046278722",23513648
"14510","3046278722",241093897
"14511","3046278722",286705506
"14512","3046278722",298972215
"14513","3046278722",334171894
"14514","3046278722",367174429
"14515","3046278722",384303485
"14516","3046278722",486116233
"14517","3046278722",490168742
"14518","304655922",182813877
"14519","304655922",209987395
"14520","304655922",230325333
"14521","304655922",286705506
"14522","304655922",384182259
"14523","304655922",60045404
"14524","3048115283",156712286
"14525","3048115283",186913853
"14526","3048115283",450163837
"14527","3048115283",486732030
"14528","3048115283",80053905
"14529","3051284867",107534910
"14530","3051284867",145164815
"14531","3051284867",427844008
"14532","3051333836",150217116
"14533","3051333836",250606734
"14534","3051333836",262566769
"14535","3051333836",264267276
"14536","3051333836",313157219
"14537","3052381741",264012989
"14538","3052381741",427533671
"14539","305385187",119468117
"14540","305385187",128550518
"14541","305385187",13207573
"14542","305385187",135512928
"14543","305385187",136311023
"14544","305385187",138034104
"14545","305385187",161780944
"14546","305385187",186189870
"14547","305385187",186822140
"14548","305385187",194511207
"14549","305385187",195629682
"14550","305385187",228180590
"14551","305385187",230819154
"14552","305385187",235766178
"14553","305385187",237703431
"14554","305385187",247194022
"14555","305385187",254391267
"14556","305385187",261316625
"14557","305385187",262185371
"14558","305385187",295543711
"14559","305385187",312474432
"14560","305385187",362982196
"14561","305385187",383370349
"14562","305385187",413519021
"14563","305385187",427099963
"14564","305385187",434879940
"14565","305385187",458976991
"14566","305385187",62794392
"14567","305385187",79746176
"14568","3054767703",101770323
"14569","3054767703",105877597
"14570","3054767703",129324985
"14571","3054767703",135297366
"14572","3054767703",136382522
"14573","3054767703",138845219
"14574","3054767703",151162420
"14575","3054767703",159466319
"14576","3054767703",159607459
"14577","3054767703",170202595
"14578","3054767703",199976445
"14579","3054767703",216713036
"14580","3054767703",223442997
"14581","3054767703",262014462
"14582","3054767703",262566769
"14583","3054767703",276197797
"14584","3054767703",276216878
"14585","3054767703",28482910
"14586","3054767703",319096993
"14587","3054767703",339059088
"14588","3054767703",348616961
"14589","3054767703",36055015
"14590","3054767703",369020991
"14591","3054767703",372143440
"14592","3054767703",386078547
"14593","3054767703",427533671
"14594","3054767703",427844008
"14595","3054767703",437866350
"14596","3054767703",49076926
"14597","3054767703",63247395
"14598","3054767703",74847931
"14599","3055270668",276847516
"14600","3059412043",117839365
"14601","3059412043",118506455
"14602","3059412043",160706566
"14603","3059412043",169819160
"14604","3059412043",181450247
"14605","3059412043",325731727
"14606","3059412043",450163837
"14607","3059412043",79746176
"14608","305946134",163894847
"14609","305946134",71600191
"14610","306093019",159466319
"14611","306093019",273911484
"14612","306093019",310941382
"14613","306093019",328600371
"14614","306093019",78814260
"14615","306137547",171658975
"14616","306137547",223442997
"14617","306137547",28482910
"14618","306137547",371552927
"14619","3062504561",135297366
"14620","306385130",117224943
"14621","306581914",10709449
"14622","306581914",413519021
"14623","306581914",484346857
"14624","3066428883",326683526
"14625","3066998746",209893050
"14626","3066998746",264267276
"14627","3066998746",427844008
"14628","306700448",117985171
"14629","306700448",127207175
"14630","306700448",131279103
"14631","306700448",138034104
"14632","306700448",14579008
"14633","306700448",160937331
"14634","306700448",182813877
"14635","306700448",183272706
"14636","306700448",184571663
"14637","306700448",190242602
"14638","306700448",196680941
"14639","306700448",218029041
"14640","306700448",218652063
"14641","306700448",222506668
"14642","306700448",264012989
"14643","306700448",274278487
"14644","306700448",275477343
"14645","306700448",276847516
"14646","306700448",277833943
"14647","306700448",292825146
"14648","306700448",312395856
"14649","306700448",313157219
"14650","306700448",334898166
"14651","306700448",339059088
"14652","306700448",361446643
"14653","306700448",372551173
"14654","306700448",427533671
"14655","306700448",49076926
"14656","306700448",52309324
"14657","306700448",5665777
"14658","306700448",60336285
"14659","306700448",79746176
"14660","3067624338",175233876
"14661","3067624338",201371399
"14662","3068455918",117839365
"14663","3068455918",169085235
"14664","3068455918",230325333
"14665","3070895002",105073892
"14666","3070895002",122487023
"14667","3070895002",142168489
"14668","3070895002",161780944
"14669","3070895002",184553838
"14670","3070895002",195379279
"14671","3070895002",209987395
"14672","3070895002",237296109
"14673","3070895002",287260611
"14674","3070895002",295543711
"14675","3070895002",3513533
"14676","3070895002",383040052
"14677","307102007",127207175
"14678","3071270389",342130772
"14679","3071270389",474566990
"14680","3071904038",138845219
"14681","3071904038",181572738
"14682","3071904038",190242602
"14683","3071904038",195495328
"14684","3071904038",471688654
"14685","3071904038",71600191
"14686","3074413421",106650837
"14687","3074413421",117839365
"14688","3074413421",120083649
"14689","3074413421",128759777
"14690","3074413421",138845219
"14691","3074413421",14579008
"14692","3074413421",159029664
"14693","3074413421",161332682
"14694","3074413421",169085235
"14695","3074413421",171658975
"14696","3074413421",244535556
"14697","3074413421",259645608
"14698","3074413421",260370451
"14699","3074413421",276847516
"14700","3074413421",284789196
"14701","3074413421",313157219
"14702","3074413421",316593892
"14703","3074413421",385025626
"14704","3074413421",410047491
"14705","3074413421",418776102
"14706","3074413421",421613015
"14707","3074413421",450163837
"14708","307616756",113187526
"14709","307616756",427844008
"14710","3078607934",107923385
"14711","3078607934",131399105
"14712","3078607934",131527997
"14713","3078607934",145164815
"14714","3078607934",181572738
"14715","3078607934",207378037
"14716","3078607934",209893050
"14717","3078607934",330832078
"14718","307970206",10519733
"14719","307970206",168080856
"14720","308055998",119766947
"14721","308055998",122487023
"14722","308055998",127207175
"14723","308055998",13067777
"14724","308055998",146988906
"14725","308055998",183272706
"14726","308055998",197602771
"14727","308055998",215027593
"14728","308055998",215206008
"14729","308055998",222506668
"14730","308055998",240284983
"14731","308055998",251190542
"14732","308055998",255279866
"14733","308055998",274243886
"14734","308055998",276847516
"14735","308055998",318766310
"14736","308055998",328600371
"14737","308055998",32917463
"14738","308055998",36729771
"14739","308055998",384182259
"14740","308055998",385090976
"14741","308055998",52309324
"14742","308055998",56845550
"14743","308055998",61908220
"14744","308055998",75346464
"14745","308055998",79739640
"14746","308193246",372143440
"14747","3082085013",153931236
"14748","3082242312",131527997
"14749","3082242312",145164815
"14750","3082242312",170661521
"14751","3082242312",207378037
"14752","3082242312",281026627
"14753","3082242312",318763412
"14754","3082242312",384303485
"14755","3082242312",427210383
"14756","3082242312",427844008
"14757","3082242312",497414904
"14758","3082242312",62314452
"14759","3083410049",107534910
"14760","3083410049",138845219
"14761","3083410049",151162420
"14762","3083410049",185417836
"14763","3083410049",235555754
"14764","3083410049",276216878
"14765","3083410049",28482910
"14766","3083410049",372070168
"14767","3083410049",386078547
"14768","3083410049",427844008
"14769","3083410049",69442161
"14770","3083410049",74561271
"14771","3083410049",80053905
"14772","3086417933",107534910
"14773","3086417933",145887959
"14774","3086417933",190242602
"14775","3086417933",223442997
"14776","3086417933",262566769
